Fecha,Pais,ZonaContinente,Poblacion,Confirmados,Muertos,Recuperados,Activos,NuevosConfirmados,NuevosMuertos,NuevosRecuperados,NuevosActivos,Observaciones
29/04/2020,Togo,Africa,8278724,109,7,64,38,109,7,64,38,NULL
29/04/2020,Sierra Leone,Africa,7976983,104,4,12,88,104,4,12,88,NULL
29/04/2020,Aruba,Antilles,106766,100,2,73,25,100,2,73,25,NULL
29/04/2020,Zambia,Africa,18383955,97,3,54,40,97,3,54,40,NULL
29/04/2020,Monaco,Europe,39242,95,4,58,33,95,4,58,33,NULL
29/04/2020,Swaziland,Africa,1384472,91,1,10,80,91,1,10,80,NULL
29/04/2020,Liechtenstein,Europe,38128,82,1,55,26,82,1,55,26,NULL
29/04/2020,Uganda,Africa,45741007,81,0,52,29,81,0,52,29,NULL
29/04/2020,Bahamas,Antilles,393244,80,11,23,46,80,11,23,46,NULL
29/04/2020,Barbados,Antilles,287375,80,7,39,34,80,7,39,34,NULL
29/04/2020,Haiti,Antilles,11402528,76,6,8,62,76,6,8,62,NULL
29/04/2020,Mozambique,Africa,31255435,76,0,12,64,76,0,12,64,NULL
29/04/2020,Sint Maarten,Antilles,42876,75,13,33,29,75,13,33,29,NULL
29/04/2020,Guyana,South America,786552,74,8,15,51,74,8,15,51,NULL
29/04/2020,Cayman Islands,Antilles,65722,73,1,10,62,73,1,10,62,NULL
29/04/2020,Benin,Africa,12123200,64,1,33,30,64,1,33,30,NULL
29/04/2020,Libyan Arab Jamahiriya,Africa,6871292,61,2,18,41,61,2,18,41,NULL
29/04/2020,French Polynesia,Australia/Oceania,280908,58,0,49,9,58,0,49,9,NULL
29/04/2020,Nepal,Asia,29136808,57,0,16,41,57,0,16,41,NULL
29/04/2020,Chad,Africa,16425864,52,2,19,31,52,2,19,31,NULL
29/04/2020,Central African Republic,Africa,4829767,50,0,10,40,50,0,10,40,NULL
29/04/2020,Macao,Asia,649335,45,0,34,11,45,0,34,11,NULL
29/04/2020,Syrian Arab Republic,Asia,17500658,43,3,21,19,43,3,21,19,NULL
29/04/2020,Eritrea,Africa,3546421,39,0,19,20,39,0,19,20,NULL
29/04/2020,Mongolia,Asia,3278290,38,0,10,28,38,0,10,28,NULL
29/04/2020,Saint Martin,Antilles,38666,38,3,24,11,38,3,24,11,NULL
29/04/2020,Malawi,Africa,19129952,36,3,7,26,36,3,7,26,NULL
29/04/2020,South Sudan,Africa,11193725,34,0,0,34,34,0,0,34,NULL
29/04/2020,Zimbabwe,Africa,14862924,32,4,5,23,32,4,5,23,NULL
29/04/2020,Angola,Africa,32866272,27,2,7,18,27,2,7,18,NULL
29/04/2020,Timor-Leste,Asia,1318445,24,0,6,18,24,0,6,18,NULL
29/04/2020,Antigua and Barbuda,Antilles,97929,24,3,11,10,24,3,11,10,NULL
29/04/2020,Botswana,Africa,2351627,23,1,5,17,23,1,5,17,NULL
29/04/2020,Grenada,Antilles,112523,20,0,13,7,20,0,13,7,NULL
29/04/2020,Lao People's Democratic Republic,Asia,7275560,19,0,7,12,19,0,7,12,NULL
29/04/2020,Fiji,Australia/Oceania,896445,18,0,12,6,18,0,12,6,NULL
29/04/2020,Belize,Central America,397628,18,2,9,7,18,2,9,7,NULL
29/04/2020,New Caledonia,Australia/Oceania,285498,18,0,17,1,18,0,17,1,NULL
29/04/2020,Saint Lucia,Antilles,183627,17,0,15,2,17,0,15,2,NULL
29/04/2020,Namibia,Africa,2540905,16,0,8,8,16,0,8,8,NULL
29/04/2020,Curaçao,Antilles,164093,16,1,13,2,16,1,13,2,NULL
29/04/2020,Dominica,Antilles,71986,16,0,13,3,16,0,13,3,NULL
29/04/2020,Saint Vincent and the Grenadines,Antilles,110940,15,0,8,7,15,0,8,7,NULL
29/04/2020,Saint Kitts and Nevis,Antilles,53199,15,0,4,11,15,0,4,11,NULL
29/04/2020,Nicaragua,Central America,6624554,13,3,7,3,13,3,7,3,NULL
29/04/2020,Falkland Islands (Malvinas),Europe,3480,13,0,11,2,13,0,11,2,NULL
29/04/2020,Turks and Caicos Islands,Antilles,38717,12,1,5,6,12,1,5,6,NULL
29/04/2020,Burundi,Africa,11890784,11,1,4,6,11,1,4,6,NULL
29/04/2020,Seychelles,Africa,98347,11,0,6,5,11,0,6,5,NULL
29/04/2020,Montserrat,Antilles,4992,11,1,2,8,11,1,2,8,NULL
29/04/2020,Greenland,Antilles,56770,11,0,11,0,11,0,11,0,NULL
29/04/2020,Holy See (Vatican City State),Europe,801,10,0,2,8,10,0,2,8,NULL
29/04/2020,Gambia,Africa,2416668,10,1,8,1,10,1,8,1,NULL
29/04/2020,Suriname,South America,586632,10,1,8,1,10,1,8,1,NULL
29/04/2020,MS Zaandam,Europe,0,9,2,0,7,9,2,0,7,NULL
29/04/2020,Sao Tome and Principe,Africa,219159,8,0,4,4,8,0,4,4,NULL
29/04/2020,Papua New Guinea,Australia/Oceania,8947024,8,0,0,8,8,0,0,8,NULL
29/04/2020,Mauritania,Africa,4649658,8,1,6,1,8,1,6,1,NULL
29/04/2020,Bhutan,Asia,771608,7,0,5,2,7,0,5,2,NULL
29/04/2020,Yemen,Asia,29825964,6,0,1,5,6,0,1,5,NULL
29/04/2020,Western Sahara,Africa,597339,6,0,5,1,6,0,5,1,NULL
29/04/2020,British Virgin Islands,Antilles,30231,6,1,3,2,6,1,3,2,NULL
29/04/2020,St. Barth,Antilles,9872,6,0,6,0,6,0,6,0,NULL
29/04/2020,Caribbean Netherlands,Antilles,25987,5,0,0,5,5,0,0,5,NULL
29/04/2020,Anguilla,Antilles,15003,3,0,3,0,3,0,3,0,NULL
29/04/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,1,0,0,1,NULL
30/04/2020,USA,North America,331002651,1089726,63592,151489,874645,1089726,63592,151489,874645,NULL
30/04/2020,Spain,Europe,46754778,239639,24543,137984,77112,239639,24543,137984,77112,NULL
30/04/2020,Italy,Europe,60461826,205463,27967,75945,101551,205463,27967,75945,101551,NULL
30/04/2020,UK,Europe,67886011,171253,26771,0,144482,171253,26771,0,144482,NULL
30/04/2020,France,Europe,65273511,167178,24376,49476,93326,167178,24376,49476,93326,NULL
30/04/2020,Germany,Europe,83783942,162530,6572,123500,32458,162530,6572,123500,32458,NULL
30/04/2020,Turkey,Asia,84339067,120204,3174,48886,68144,120204,3174,48886,68144,NULL
30/04/2020,Russia,Europe,145934462,106498,1073,11619,93806,106498,1073,11619,93806,NULL
30/04/2020,Iran,Asia,83992949,94640,6028,75103,13509,94640,6028,75103,13509,NULL
30/04/2020,Brazil,South America,212559417,85380,5901,34132,45347,85380,5901,34132,45347,NULL
30/04/2020,China,Asia,1439323776,82862,4633,77610,619,82862,4633,77610,619,NULL
30/04/2020,Canada,North America,37742154,53013,3180,21187,28646,53013,3180,21187,28646,NULL
30/04/2020,Belgium,Europe,11589623,48519,7594,11576,29349,48519,7594,11576,29349,NULL
30/04/2020,Netherlands,Europe,17134872,39316,4795,0,34521,39316,4795,0,34521,NULL
30/04/2020,Peru,South America,32971854,36976,1051,10405,25520,36976,1051,10405,25520,NULL
30/04/2020,India,Asia,1380004385,34862,1154,9068,24640,34862,1154,9068,24640,NULL
30/04/2020,Switzerland,Europe,8654622,29586,1737,23400,4449,29586,1737,23400,4449,NULL
30/04/2020,Portugal,Europe,10196709,25045,989,1519,22537,25045,989,1519,22537,NULL
30/04/2020,Ecuador,South America,17643054,24934,900,1558,22476,24934,900,1558,22476,NULL
30/04/2020,Saudi Arabia,Asia,34813871,22753,162,3163,19428,22753,162,3163,19428,NULL
30/04/2020,Sweden,Europe,10099265,21092,2586,1005,17501,21092,2586,1005,17501,NULL
30/04/2020,Ireland,Europe,4937786,20612,1232,13386,5994,20612,1232,13386,5994,NULL
30/04/2020,Mexico,North America,128932753,17799,1732,11423,4644,17799,1732,11423,4644,NULL
